Midland,['Midland College']
Lisle,['Benedictine University']
Tacoma,"['University of Washington-Tacoma Campus', 'Pacific Lutheran University', 'University of Puget Sound', 'Tacoma Community College', 'Bates Technical College']"
Graham,['Alamance Community College']
Coos Bay,['Southwestern Oregon Community College']
Pensacola,"['Pensacola State College', 'The University of West Florida']"
Coon Rapids,['Anoka-Ramsey Community College']
Troy,"['Rensselaer Polytechnic Institute', 'Troy University', 'Walsh College of Accountancy and Business Administration', 'Hudson Valley Community College', 'The Sage Colleges']"
Huntington,"['Marshall University', 'Huntington University']"
Glendale,['Glendale Community College-Glendale']
Greencastle,['DePauw University']
Hanceville,['George C Wallace State Community College-Hanceville']
Camarillo,"[""St John's Seminary"", 'California State University-Channel Islands']"
Millersville,['Millersville University of Pennsylvania']
Logan,['Utah State University']
Valley Glen,['Los Angeles Valley College']
Fresno,"['California State University-Fresno', 'Fresno Pacific University', 'Fresno City College']"
Menomonie,['University of Wisconsin-Stout']
University of Richmond,['University of Richmond']
Russellville,['Arkansas Tech University']
Highland Heights,['Northern Kentucky University']
Auburn,"['Green River College', 'Cayuga County Community College', 'Central Maine Community College']"
Kent,['Kent State University at Kent']
Moorhead,"['Minnesota State University Moorhead', 'Mississippi Delta Community College', 'Concordia College at Moorhead']"
Jacksonville,"['Florida Coastal School of Law', 'University of North Florida', 'Florida State College at Jacksonville', 'Jacksonville State University', 'Illinois College', 'Jacksonville University', 'Coastal Carolina Community College', 'MacMurray College']"
Spearfish,['Black Hills State University']
Lewiston,"['Bates College', 'Lewis-Clark State College']"
South Hadley,['Mount Holyoke College']
Cedar Falls,['University of Northern Iowa']
Inver Grove Heights,['Inver Hills Community College']
Ephraim,['Snow College']
Harrison,['Mid Michigan Community College']
Oswego,['SUNY College at Oswego']
Sault Ste Marie,['Lake Superior State University']
Holland,['Hope College']
Riverside,"['La Sierra University', 'Riverside City College', 'University of California-Riverside', 'California Baptist University']"
San Diego,"['Point Loma Nazarene University', 'University of San Diego', 'San Diego State University', 'California Western School of Law', 'San Diego City College', 'San Diego Mesa College', 'Alliant International University-San Diego', 'San Diego Miramar College']"
Decatur,"['Richland Community College', 'East Central Community College', 'Millikin University', 'Agnes Scott College', 'Columbia Theological Seminary']"
Wahpeton,['North Dakota State College of Science']
York,"['York College Pennsylvania', 'York College']"
Fairfield,"['Fairfield University', 'Sacred Heart University', 'Kennebec Valley Community College', 'Solano Community College', 'Miles College']"
Chambersburg,['Wilson College']
Carterville,['John A Logan College']
Whittier,"['Rio Hondo College', 'Whittier College']"
Vermillion,['University of South Dakota']
Berea,"['Berea College', 'Baldwin Wallace University']"
Norfolk,"['Old Dominion University', 'Tidewater Community College', 'Norfolk State University', 'Virginia Wesleyan College', 'Eastern Virginia Medical School']"
Asheville,"['University of North Carolina at Asheville', 'Asheville-Buncombe Technical Community College']"
El Cajon,"['Grossmont College', 'Cuyamaca College']"
Pleasant Hill,"['Diablo Valley College', 'John F. Kennedy University']"
Glassboro,['Rowan University']
Williamsburg,"['College of William and Mary', 'University of the Cumberlands']"
Manchester,"['Saint Anselm College', 'Southern New Hampshire University', 'Manchester Community College-Manchester']"
Plainview,['Wayland Baptist University']
Marietta,"['Marietta College', 'Chattahoochee Technical College', 'Life University', 'Washington State Community College']"
Fayetteville,"['Fayetteville State University', 'University of Arkansas', 'Fayetteville Technical Community College', 'Methodist University']"
Colby,['Colby Community College']
Bryn Mawr,"['Bryn Mawr College', 'Harcum College']"
Cape Girardeau,['Southeast Missouri State University']
Annandale-On-Hudson,['Bard College']
Des Moines,"['Drake University', 'Des Moines University-Osteopathic Medical Center', 'Highline College', 'Grand View University']"
Due West,['Erskine College']
Greeley,"['University of Northern Colorado', 'Aims Community College']"
South Royalton,['Vermont Law School']
Newton Centre,"['Hebrew College', 'Andover Newton Theological School']"
Wharton,['Wharton County Junior College']
River Grove,['Triton College']
Mechanicsburg,['Messiah College']
Glen Ellyn,['College of DuPage']
Moscow,['University of Idaho']
Elon,['Elon University']
Lincoln,"['Nebraska Wesleyan University', 'Southeast Community College Area', 'University of Nebraska-Lincoln', 'Union College-Lincoln']"
Charlottesville,"['University of Virginia-Main Campus', 'Piedmont Virginia Community College']"
Bridgewater,"['Bridgewater College', 'Bridgewater State University']"
Blue Bell,['Montgomery County Community College']
Bakersfield,"['Bakersfield College', 'California State University-Bakersfield']"
Parkersburg,['West Virginia University at Parkersburg']
Youngwood,['Westmoreland County Community College']
Wooster,['The College of Wooster']
Cookeville,['Tennessee Technological University']
Largo,"[""Prince George's Community College""]"
Senatobia,['Northwest Mississippi Community College']
Ypsilanti,['Eastern Michigan University']
Shoreline,['Shoreline Community College']
Bend,['Central Oregon Community College']
Wesson,['Copiah-Lincoln Community College']
Hattiesburg,"['University of Southern Mississippi', 'William Carey University']"
Purchase,"['SUNY at Purchase College', 'Manhattanville College']"
Carthage,['Panola College']
Wenham,['Gordon College']
Orem,['Utah Valley University']
Mahwah,['Ramapo College of New Jersey']
Bolivar,['Southwest Baptist University']
Wheaton,['Wheaton College-Wheaton']
Elizabethtown,['Elizabethtown College']
Villanova,['Villanova University']
Oxford,['Miami University-Oxford']
Borger,['Frank Phillips College']
Centralia,"['Centralia College', 'Kaskaskia College']"
Brattleboro,['SIT Graduate Institute']
Edwardsville,['Southern Illinois University-Edwardsville']
Merced,"['University of California-Merced', 'Merced College']"
Saint Peter,['Gustavus Adolphus College']
Selden,['Suffolk County Community College']
Platteville,['University of Wisconsin-Platteville']
Geneva,['Hobart William Smith Colleges']
Wilmore,"['Asbury Theological Seminary', 'Asbury University']"
Moraga,"[""Saint Mary's College of California""]"
Fredericksburg,['University of Mary Washington']
Jamaica,['CUNY York College']
Statesboro,['Georgia Southern University']
Kenosha,"['University of Wisconsin-Parkside', 'Carthage College', 'Gateway Technical College']"
Marquette,['Northern Michigan University']
Cromwell,['Holy Apostles College and Seminary']
Petoskey,['North Central Michigan College']
Decorah,['Luther College']
Great Bend,['Barton County Community College']
West Columbia,['Midlands Technical College']
Hammond,"['Southeastern Louisiana University', 'Purdue University-Calumet Campus']"
Aberdeen,"['Grays Harbor College', 'Northern State University', 'Presentation College']"
Cheney,['Eastern Washington University']
River Forest,"['Concordia University-Chicago', 'Dominican University']"
Perkinston,['Mississippi Gulf Coast Community College']
Alamosa,['Adams State University']
Socorro,['New Mexico Institute of Mining and Technology']
Victorville,['Victor Valley College']
Bentonville,['NorthWest Arkansas Community College']
Mesa,['Mesa Community College']
Turlock,['California State University-Stanislaus']
Willimantic,['Eastern Connecticut State University']
Atchison,['Benedictine College']
Hot Springs,['National Park Community College']
Oakland,"['Lincoln University-Oakland', 'Merritt College', 'Mills College', 'Laney College', 'Holy Names University']"
Bayside,['CUNY Queensborough Community College']
Gettysburg,['Gettysburg College']
Lynnwood,['Edmonds Community College']
Waterbury,"['Naugatuck Valley Community College', 'Post University']"
Palatine,['William Rainey Harper College']
Annapolis,['United States Naval Academy']
High Point,['High Point University']
Virginia Beach,['Regent University']
Radford,['Radford University']
West Chester,['West Chester University of Pennsylvania']
Georgetown,"['Southwestern University', 'Georgetown College']"
Winooski,['Community College of Vermont']
Dayton,"['University of Dayton', 'Wright State University-Main Campus', 'Sinclair Community College', 'Bryan College-Dayton', 'United Theological Seminary']"
Dryden,['Tompkins Cortland Community College']
Costa Mesa,"['Vanguard University of Southern California', 'Orange Coast College']"
Huntingdon,['Juniata College']
Leesburg,['Lake-Sumter State College']
Northridge,['California State University-Northridge']
Hampton,"['Thomas Nelson Community College', 'Hampton University']"
Topeka,['Washburn University']
Cranford,['Union County College']
Erie,"['Mercyhurst University', 'Gannon University']"
Camden,['Rutgers University-Camden']
Rolla,['Missouri University of Science and Technology']
Wichita,"['Wichita State University', 'Friends University', 'Newman University', 'Wichita Area Technical College']"
Vineland,['Cumberland County College']
Cocoa,['Eastern Florida State College']
Green Bay,"['University of Wisconsin-Green Bay', 'Northeast Wisconsin Technical College']"
Big Rapids,['Ferris State University']
La Crosse,"['University of Wisconsin-La Crosse', 'Viterbo University', 'Western Technical College-La Crosse']"
Stephenville,['Tarleton State University']
Duluth,"['University of Minnesota-Duluth', 'The College of Saint Scholastica', 'Lake Superior College']"
Maryville,"['Northwest Missouri State University', 'Maryville College']"
Spartanburg,"['University of South Carolina-Upstate', 'Spartanburg Community College', 'Wofford College', 'Sherman College of Straight Chiropractic', 'Converse College']"
Paterson,['Passaic County Community College']
Lyndonville,['Lyndon State College']
Virginia,['Mesabi Range College']
Brooklyn,"['CUNY Brooklyn College', 'CUNY Kingsborough Community College', 'CUNY New York City College of Technology', ""Saint Joseph's College-New York"", 'Brooklyn Law School', 'CUNY Medgar Evers College', 'ASA College']"
Flushing,"['CUNY Queens College', 'Vaughn College of Aeronautics and Technology']"
Warrensburg,['University of Central Missouri']
Sewell,['Rowan College at Gloucester County']
Oregon City,['Clackamas Community College']
La Verne,['University of La Verne']
Monterey Park,['East Los Angeles College']
Siloam Springs,['John Brown University']
Biddeford,['University of New England']
Arkansas City,['Cowley County Community College']
International Falls,['Rainy River Community College']
Brookings,['South Dakota State University']
Moses Lake,['Big Bend Community College']
Hoboken,['Stevens Institute of Technology']
Rock Island,['Augustana College-Rock Island']
Fremont,"['Ohlone College', 'Terra State Community College']"
Adrian,"['Adrian College', 'Siena Heights University']"
San Bernardino,"['California State University-San Bernardino', 'San Bernardino Valley College']"
Weed,['College of the Siskiyous']
Rainsville,['Northeast Alabama Community College']
Norton,['Wheaton College-Norton']
Shepherdstown,['Shepherd University']
Garland,['Amberton University']
Standish,"[""Saint Joseph's College of Maine""]"
Nampa,"['College of Western Idaho', 'Northwest Nazarene University']"
DeLand,['Stetson University']
Belmont,['Notre Dame de Namur University']
Carson,['California State University-Dominguez Hills']
West Hartford,"['University of Hartford', 'University of Saint Joseph']"
West Long Branch,['Monmouth University']
Cedarville,['Cedarville University']
Appleton,"['Lawrence University', 'Fox Valley Technical College']"
Ewing,['The College of New Jersey']
Warwick,['Community College of Rhode Island']
Rock Springs,['Western Wyoming Community College']
Ankeny,['Des Moines Area Community College']
Wellesley,"['Wellesley College', 'Babson College']"
Swarthmore,['Swarthmore College']
Bloomsburg,['Bloomsburg University of Pennsylvania']
Martinsburg,['Blue Ridge Community and Technical College']
Lincoln University,['The Lincoln University']
El Dorado,"['Butler Community College', 'South Arkansas Community College']"
Ashland,"['Randolph-Macon College', 'Northland College', 'Southern Oregon University', 'Ashland University']"
Hamilton,['Colgate University']
Golden,['Colorado School of Mines']
Flint,"['Mott Community College', 'University of Michigan-Flint', 'Kettering University']"
Davis,['University of California-Davis']
Clarksville,"['Austin Peay State University', 'University of the Ozarks']"
Jersey City,"['New Jersey City University', 'Hudson County Community College']"
Frederick,"['Hood College', 'Frederick Community College']"
Elyria,['Lorain County Community College']
Fountain Valley,['Coastline Community College']
Pendleton,"['Blue Mountain Community College', 'Tri-County Technical College']"
South Orange,['Seton Hall University']
Rexburg,['Brigham Young University-Idaho']
Hibbing,['Hibbing Community College']
Sewanee,['Sewanee-The University of the South']
Newport News,['Christopher Newport University']
West Point,['Point University']
Anchorage,"['University of Alaska Anchorage', 'Alaska Pacific University']"
San Jacinto,['Mt San Jacinto Community College District']
Muncie,['Ball State University']
Riverdale,['Manhattan College']
Oakwood,['Lanier Technical College']
Swannanoa,['Warren Wilson College']
Folsom,['Folsom Lake College']
Mankato,['Minnesota State University-Mankato']
Rosemount,['Dakota County Technical College']
Grand Forks,['University of North Dakota']
Towson,['Towson University']
Waverly,['Wartburg College']
Oklahoma City,"['Oklahoma City University', 'Oklahoma State University-Oklahoma City', 'Oklahoma City Community College']"
Lancaster,"['Franklin and Marshall College', 'Lancaster Bible College', 'Antelope Valley College', 'University of South Carolina-Lancaster', 'Cedar Valley College']"
Helena,"['Phillips Community College of the University of Arkansas', 'Carroll College']"
Kirksville,"['Truman State University', 'A T Still University of Health Sciences']"
Newtown,['Bucks County Community College']
Martin,['The University of Tennessee-Martin']
Andover,['Massachusetts School of Law']
Portales,['Eastern New Mexico University-Main Campus']
Clarkesville,['North Georgia Technical College']
Sanford,"['Seminole State College of Florida', 'Central Carolina Community College']"
Council Bluffs,['Iowa Western Community College']
Sioux Center,['Dordt College']
Crawfordsville,['Wabash College']
New Britain,"['Central Connecticut State University', 'Charter Oak State College']"
Nashua,"['Rivier University', 'Daniel Webster College']"
Oneonta,"['SUNY Oneonta', 'Hartwick College']"
Rockville,['Montgomery College']
Key West,['Florida Keys Community College']
Brunswick,"['Bowdoin College', 'College of Coastal Georgia']"
Tifton,['Abraham Baldwin Agricultural College']
Park Hills,['Mineral Area College']
Temple,['Temple College']
Minot,['Minot State University']
Morris,['University of Minnesota-Morris']
Bradenton,['State College of Florida-Manatee-Sarasota']
Frostburg,['Frostburg State University']
La Grande,['Eastern Oregon University']
Ruston,['Louisiana Tech University']
Cisco,['Cisco College']
Rio Grande,['University of Rio Grande']
Midwest City,['Rose State College']
Bridgeport,"['University of Bridgeport', 'Housatonic Community College']"
Redwood City,['Canada College']
Blountville,['Northeast State Community College']
Fall River,['Bristol Community College']
Bothell,['University of Washington-Bothell Campus']
Tullahoma,['Motlow State Community College']
Chickasha,['University of Science and Arts of Oklahoma']
Montgomery,"['Auburn University at Montgomery', 'Huntingdon College', 'Faulkner University', 'Alabama State University']"
Corsicana,['Navarro College']
Walnut,['Mt San Antonio College']
Rhinelander,['Nicolet Area Technical College']
Framingham,['Framingham State University']
Slippery Rock,['Slippery Rock University of Pennsylvania']
Astoria,['Clatsop Community College']
Hayward,"['Chabot College', 'California State University-East Bay']"
Sparkill,['St. Thomas Aquinas College']
Glenside,"['Arcadia University', 'Westminster Theological Seminary']"
Greensburg,"['Seton Hill University', 'University of Pittsburgh-Greensburg']"
Barbourville,['Union College-Barbourville']
Wayne,"['Wayne State College', 'William Paterson University of New Jersey']"
Laie,['Brigham Young University-Hawaii']
Toms River,['Ocean County College']
Warren,['Macomb Community College']
Americus,"['South Georgia Technical College', 'Georgia Southwestern State University']"
Dublin,['New River Community College']
Salinas,['Hartnell College']
Clarion,['Clarion University of Pennsylvania']
Piqua,['Edison State Community College']
Manhattan,"['Kansas State University', 'Manhattan Christian College', 'Manhattan Area Technical College']"
Schenectady,"['Union College-Schenectady', 'Union Graduate College']"
Fayette,['Upper Iowa University']
Kankakee,['Kankakee Community College']
Dalton,['Dalton State College']
Miami Gardens,['St Thomas University']
Lewisburg,['Bucknell University']
Ocala,['College of Central Florida']
Aptos,['Cabrillo College']
Haverford,['Haverford College']
Meadville,['Allegheny College']
Durant,['Southeastern Oklahoma State University']
Longview,"['Lower Columbia College', 'LeTourneau University']"
Tuskegee,['Tuskegee University']
Corpus Christi,"['Texas A & M University-Corpus Christi', 'Del Mar College']"
Loudonville,['Siena College']
Peru,['Peru State College']
Elmhurst,['Elmhurst College']
Natchitoches,['Northwestern State University of Louisiana']
Jonesboro,['Arkansas State University-Main Campus']
Bremerton,['Olympic College']
Norwich,['Three Rivers Community College-Norwich']
Monroeville,['Alabama Southern Community College']
Pewaukee,['Waukesha County Technical College']
Paxton,['Anna Maria College']
Norwalk,"['Cerritos College', 'Norwalk Community College']"
Summit,['Southwest Mississippi Community College']
Collegeville,['Ursinus College']
University Center,"['Delta College', 'Saginaw Valley State University']"
Colchester,"[""Saint Michael's College""]"
El Reno,['Redlands Community College']
Cloquet,['Fond du Lac Tribal and Community College']
Ave Maria,['Ave Maria University']
Billings,"['Montana State University-Billings', 'Rocky Mountain College']"
Peoria,['Bradley University']
Scottsdale,['Scottsdale Community College']
Alfred,['Alfred University']
Cedar Rapids,"['Kirkwood Community College', 'Coe College', 'Mount Mercy University']"
Lafayette,"['University of Louisiana at Lafayette', 'South Louisiana Community College']"
Joliet,"['Joliet Junior College', 'University of St Francis']"
Overland Park,"['Johnson County Community College', 'Cleveland University-Kansas City']"
Montclair,['Montclair State University']
Anderson,['Anderson University-Anderson']
Moorpark,['Moorpark College']
Plymouth,"['Lakeland College', 'Plymouth State University']"
Sugar Grove,['Waubonsee Community College']
Delaware,"['Ohio Wesleyan University', 'Methodist Theological School in Ohio']"
La Plata,['College of Southern Maryland']
Klamath Falls,"['Oregon Institute of Technology', 'Klamath Community College']"
Weatherford,"['Weatherford College', 'Southwestern Oklahoma State University']"
Buckhannon,['West Virginia Wesleyan College']
Swainsboro,['East Georgia State College']
Seguin,['Texas Lutheran University']
Thousand Oaks,['California Lutheran University']
Modesto,['Modesto Junior College']
Panama City,['Gulf Coast State College']
New Concord,['Muskingum University']
North Mankato,['South Central College']
Bristol,"['Roger Williams University', 'King University']"
California,['California University of Pennsylvania']
Poughkeepsie,"['Vassar College', 'Dutchess Community College', 'Marist College']"
Concordia,['Cloud County Community College']
Littleton,['Arapahoe Community College']
Goshen,['Goshen College']
Wadley,['Southern Union State Community College']
St. Mary's City,"[""St Mary's College of Maryland""]"
Williamsport,['Lycoming College']
Murfreesboro,['Middle Tennessee State University']
Moon Township,['Robert Morris University']
Old Westbury,['SUNY College at Old Westbury']
Long Island City,"['CUNY LaGuardia Community College', 'CUNY School of Law']"
Charles Town,['American Public University System']
Bowie,['Bowie State University']
Ranger,['Ranger College']
Aliso Viejo,['Soka University of America']
Belton,['University of Mary Hardin-Baylor']
Hazard,['Hazard Community and Technical College']
Lebanon,"['McKendree University', 'Cumberland University']"
Grand Junction,['Colorado Mesa University']
Potsdam,"['Clarkson University', 'SUNY College at Potsdam']"
Pocatello,['Idaho State University']
Gunnison,['Western State Colorado University']
Findlay,['The University of Findlay']
Battle Creek,['Kellogg Community College']
Elizabeth City,"['Elizabeth City State University', 'Mid-Atlantic Christian University', 'College of the Albemarle']"
Fort Dodge,['Iowa Central Community College']
Stockton,"['San Joaquin Delta College', 'University of the Pacific']"
Danvers,['North Shore Community College']
Harrogate,['Lincoln Memorial University']
Waynesburg,['Waynesburg University']
Alliance,['University of Mount Union']
Stevens Point,['University of Wisconsin-Stevens Point']
Malibu,['Pepperdine University']
New Rochelle,"['The College of New Rochelle', 'Iona College']"
Avon Park,['South Florida State College']
Lakewood,"['Georgian Court University', 'Red Rocks Community College', 'Colorado Christian University', 'Clover Park Technical College', 'Rocky Mountain College of Art and Design']"
Perrysburg,['Owens Community College']
Granite Falls,['Minnesota West Community and Technical College']
Taft,['Taft College']
Westville,['Purdue University-North Central Campus']
Winter Haven,['Polk State College']
Livingston,['University of West Alabama']
Montevallo,['University of Montevallo']
Haverhill,['Northern Essex Community College']
Alamogordo,['New Mexico State University-Alamogordo']
Danbury,['Western Connecticut State University']
Cottleville,['St Charles Community College']
Queens,"[""St John's University-New York""]"
Altus,['Western Oklahoma State College']
Livermore,['Las Positas College']
Newberg,['George Fox University']
Elgin,"['Elgin Community College', 'Judson University']"
Wausau,['Northcentral Technical College']
Tanner,['John C Calhoun State Community College']
Scottsbluff,['Western Nebraska Community College']
Macon,"['Mercer University', 'Wesleyan College', 'Middle Georgia State College']"
Gary,['Indiana University-Northwest']
Marshall,"['Missouri Valley College', 'Southwest Minnesota State University', 'East Texas Baptist University']"
Kokomo,['Indiana University-Kokomo']
Durango,['Fort Lewis College']
Janesville,['Blackhawk Technical College']
Clarksdale,['Coahoma Community College']
Vancouver,['Clark College']
Sweet Briar,['Sweet Briar College']
Edison,['Middlesex County College']
Barnesville,['Gordon State College']
Binghamton,['SUNY Broome Community College']
Wye Mills,['Chesapeake College']
Eau Claire,"['University of Wisconsin-Eau Claire', 'Chippewa Valley Technical College']"
St. Petersburg,['University of South Florida-St Petersburg']
Sioux City,"['Western Iowa Tech Community College', 'Morningside College', 'Briar Cliff University']"
Granville,['Denison University']
Coffeyville,['Coffeyville Community College']
Lindsborg,['Bethany College-Lindsborg']
Franklin,"['Paul D Camp Community College', 'Franklin College', 'Dean College']"
Glendora,['Citrus College']
Centreville,['Glen Oaks Community College']
Lacey,"[""Saint Martin's University""]"
Benton Harbor,['Lake Michigan College']
Marion,['Indiana Wesleyan University']
Farmingdale,['Farmingdale State College']
Dearborn,"['University of Michigan-Dearborn', 'Henry Ford College']"
Ada,['Ohio Northern University']
Gresham,['Mt Hood Community College']
Morrisville,['Morrisville State College']
Daytona Beach,"['Daytona State College', 'Bethune-Cookman University']"
Irving,['University of Dallas']
Hope,['University of Arkansas Community College-Hope']
Ukiah,['Mendocino College']
Yucaipa,['Crafton Hills College']
Vienna,['Ohio Valley University']
North Little Rock,['Pulaski Technical College']
Deerfield,['Trinity International University-Illinois']
Redlands,['University of Redlands']
Augusta,"['Paine College', 'Augusta Technical College']"
Reading,"['Albright College', 'Alvernia University', 'Reading Area Community College']"
Grayslake,['College of Lake County']
Lookout Mountain,['Covenant College']
Throggs Neck,['SUNY Maritime College']
Pembroke,['University of North Carolina at Pembroke']
Sherman,['Austin College']
Itta Bena,['Mississippi Valley State University']
Booneville,['Northeast Mississippi Community College']
Hudson,['Caldwell Community College and Technical Institute']
Spring Arbor,['Spring Arbor University']
Seminole,['Seminole State College']
Blythe,['Palo Verde College']
Quincy,"['Eastern Nazarene College', 'Feather River Community College District', 'Quincy College', 'John Wood Community College']"
Batavia,['Genesee Community College']
Davenport,"['Saint Ambrose University', 'Palmer College of Chiropractic']"
Fairmont,['Fairmont State University']
Rindge,['Franklin Pierce University']
Tigerville,['North Greenville University']
Stone Ridge,['Ulster County Community College']
South Bend,['Indiana University-South Bend']
Northampton,['Smith College']
Dyersburg,['Dyersburg State Community College']
Morehead,['Morehead State University']
Immaculata,['Immaculata University']
Greenfield,['Greenfield Community College']
Dubuque,"['University of Dubuque', 'Emmaus Bible College', 'Loras College', 'Wartburg Theological Seminary']"
Gadsden,['Gadsden State Community College']
Porterville,['Porterville College']
Cumberland,['Allegany College of Maryland']
Kerrville,['Schreiner University']
Galloway,['Stockton University']
Bemidji,['Bemidji State University']
Fort Scott,['Fort Scott Community College']
Pablo,['Salish Kootenai College']
Cullowhee,['Western Carolina University']
Sioux Falls,"['Augustana University', 'University of Sioux Falls']"
Westminster,"['Front Range Community College', 'McDaniel College', 'Carroll Community College']"
Belleville,['Southwestern Illinois College']
Aston,['Neumann University']
Bronxville,['Sarah Lawrence College']
Superior,['University of Wisconsin-Superior']
Muskegon,['Muskegon Community College']
Chula Vista,['Southwestern College-Chula Vista']
Laurel,['Capitol Technology University']
Storm Lake,['Buena Vista University']
Hesston,['Hesston College']
Magnolia,['Southern Arkansas University Main Campus']
Kings Point,['United States Merchant Marine Academy']
Upland,['Taylor University']
Albion,['Albion College']
Annville,['Lebanon Valley College']
Mount Berry,['Berry College']
Beloit,['Beloit College']
Seaside,['California State University-Monterey Bay']
Orange City,['Northwestern College']
Shreveport,"['Centenary College of Louisiana', 'Louisiana State University-Shreveport']"
Dowagiac,['Southwestern Michigan College']
Santa Ana,['Santa Ana College']
Newton,"['Mount Ida College', 'Sussex County Community College']"
Saint Bonaventure,['St Bonaventure University']
Buies Creek,['Campbell University']
Greeneville,['Tusculum College']
Wisconsin Rapids,['Mid-State Technical College']
North Canton,"['Walsh University', 'Stark State College']"
Joplin,"['Missouri Southern State University', 'Ozark Christian College']"
Petersburg,['Virginia State University']
Saint Cloud,['Saint Cloud State University']
West Liberty,['West Liberty University']
New Bern,['Craven Community College']
Beaver Falls,['Geneva College']
Muscle Shoals,['Northwest-Shoals Community College']
Florissant,['Saint Louis Christian College']
Cicero,['Morton College']
Bloomfield,['Bloomfield College']
Saint Joseph,['Missouri Western State University']
North Adams,['Massachusetts College of Liberal Arts']
Moline,['Black Hawk College']
Dobbs Ferry,['Mercy College']
Jefferson City,"['Carson-Newman University', 'Lincoln University-Jefferson City']"
Weston,['Regis College']
Niagara University,['Niagara University']
Arkadelphia,"['Henderson State University', 'Ouachita Baptist University']"
Utica,"['Utica College', 'Utica School of Commerce']"
Graniteville,['Aiken Technical College']
Milton,['Curry College']
West Haven,['University of New Haven']
Redding,['Shasta College']
Locust Grove,['Germanna Community College']
Goodwell,['Oklahoma Panhandle State University']
Gallatin,['Volunteer State Community College']
Oroville,['Butte College']
Saint Petersburg,['Eckerd College']
Hamden,['Quinnipiac University']
Great Barrington,"[""Bard College at Simon's Rock""]"
Rosemont,['Rosemont College']
Media,['Delaware County Community College']
Glenns,['Rappahannock Community College']
Waterloo,['Hawkeye Community College']
Newburgh,['Mount Saint Mary College']
Aurora,"['Wells College', 'Community College of Aurora', 'Aurora University']"
Brockton,['Massasoit Community College']
Princess Anne,['University of Maryland Eastern Shore']
Poteau,['Carl Albert State College']
Bourbonnais,['Olivet Nazarene University']
New Albany,['Indiana University-Southeast']
Oakdale,['Dowling College']
Dickinson,['Dickinson State University']
Albemarle,['Stanly Community College']
Palm Desert,['College of the Desert']
Lawton,['Cameron University']
Prescott,"['Yavapai College', 'Prescott College']"
Traverse City,['Northwestern Michigan College']
Norco,['Norco College']
Ullin,['Shawnee Community College']
New Castle,['Wilmington University']
Goldsboro,['Wayne Community College']
Thatcher,['Eastern Arizona College']
Angwin,['Pacific Union College']
Palos Heights,['Trinity Christian College']
Nyack,['Nyack College']
Rockford,"['Rockford University', 'Rock Valley College']"
Chicago Heights,['Prairie State College']
Arnold,['Anne Arundel Community College']
Misenheimer,['Pfeiffer University']
Cresson,['Mount Aloysius College']
Holyoke,['Holyoke Community College']
Alpena,['Alpena Community College']
Paris,['Paris Junior College']
Banner Elk,['Lees-McRae College']
Nanticoke,['Luzerne County Community College']
Ripon,['Ripon College']
Ferrum,['Ferrum College']
Trenton,"['Thomas Edison State University', 'North Central Missouri College']"
Zanesville,['Zane State College']
Fort Pierce,['Indian River State College']
La Plume,['Keystone College']
Hackettstown,['Centenary College']
Winston-Salem,"['Winston-Salem State University', 'University of North Carolina School of the Arts']"
Fort Morgan,['Morgan Community College']
Wingate,['Wingate University']
North Manchester,['Manchester University']
Orangeburg,"['South Carolina State University', 'Claflin University']"
Palatka,['Saint Johns River State College']
Kyle,['Oglala Lakota College']
Tiffin,['Heidelberg University']
Doylestown,['Delaware Valley University']
Scottville,['West Shore Community College']
Galesburg,"['Knox College', 'Carl Sandburg College']"
Saint Charles,['Lindenwood University']
Keene,"['Keene State College', 'Antioch University-New England']"
Malta,['Kishwaukee College']
Sylvania,['Lourdes University']
Sheldon,['Northwest Iowa Community College']
Roseburg,['Umpqua Community College']
Lakeland,"['Florida Southern College', 'Southeastern University']"
Daphne,['United States Sports Academy']
Elkins,['Davis & Elkins College']
Barstow,['Barstow Community College']
Kingsville,['Texas A & M University-Kingsville']
Lake Charles,"['McNeese State University', 'SOWELA Technical Community College']"
Grundy,['Appalachian School of Law']
Institute,['West Virginia State University']
Bismarck,"['University of Mary', 'Bismarck State College']"
Enterprise,['Enterprise State Community College']
Batesville,"['University of Arkansas Community College-Batesville', 'Lyon College']"
University Heights,['John Carroll University']
Hilo,"['University of Hawaii at Hilo', 'Hawaii Community College']"
Cheyenne,['Laramie County Community College']
Lake Forest,['Lake Forest College']
Lock Haven,['Lock Haven University']
Moreno Valley,['Moreno Valley College']
Port Huron,['St Clair County Community College']
Santa Fe,['Santa Fe Community College']
Kirtland,['Lakeland Community College']
Steubenville,['Franciscan University of Steubenville']
Warner,['Connors State College']
Chalmette,['Nunez Community College']
Hickory,"['Catawba Valley Community College', 'Lenoir-Rhyne University']"
Saranac Lake,['North Country Community College']
Henniker,['New England College']
Saint Davids,['Eastern University']
Chadron,['Chadron State College']
Waxahachie,['Southwestern Assemblies of God University']
Santa Maria,['Allan Hancock College']
Shell Lake,['Wisconsin Indianhead Technical College']
Rancho Palos Verdes,['Marymount California University']
Pittsfield,['Berkshire Community College']
Archbold,['Northwest State Community College']
Walnut Ridge,['Williams Baptist College']
Wilberforce,['Central State University']
Calmar,['Northeast Iowa Community College']
Wellesley Hills,['Massachusetts Bay Community College']
Denison,['Grayson College']
Center Valley,['DeSales University']
