MO,"['Park University', 'University of Missouri-St Louis', 'Washington University in St Louis', 'Southeast Missouri State University', 'University of Missouri-Columbia', 'Moberly Area Community College', 'Jefferson College', 'Truman State University', 'University of Missouri-Kansas City', 'Calvary Bible College and Theological Seminary', 'Avila University', 'Southwest Baptist University', 'Rockhurst University', 'Missouri State University-Springfield', 'Missouri University of Science and Technology', 'Missouri Valley College', 'Northwest Missouri State University', 'University of Central Missouri', 'St Charles Community College', 'Evangel University', 'Saint Louis University', 'Mineral Area College', 'Westminster College-Fulton', 'Maryville University of Saint Louis', 'Missouri Western State University', 'Culver-Stockton College', 'Cottey College', 'Missouri Southern State University', 'Saint Louis Christian College', 'Ozark Christian College', 'William Jewell College', 'A T Still University of Health Sciences', 'Ozarks Technical Community College', 'Kansas City Art Institute', 'Lincoln University-Jefferson City', 'Harris-Stowe State University', 'Three Rivers Community College-Poplar Bluff', 'Lindenwood University', 'Forest Institute of Professional Psychology', 'Missouri Baptist University', 'Drury University', 'Midwestern Baptist Theological Seminary', 'Fontbonne University', 'St Louis College of Pharmacy', 'East Central College', 'College of the Ozarks', 'Covenant Theological Seminary', 'Stephens College', 'North Central Missouri College', 'William Woods University', 'Crowder College', 'Central Christian College of the Bible', 'Aquinas Institute of Theology']"
NC,"['University of North Carolina at Chapel Hill', 'University of North Carolina at Greensboro', 'University of North Carolina at Charlotte', 'Brevard College', 'University of North Carolina Wilmington', 'Montreat College', 'Duke University', 'Appalachian State University', 'North Carolina State University at Raleigh', 'Wake Forest University', 'Davidson College', 'Catawba College', 'East Carolina University', 'Elon University', 'North Carolina Wesleyan College', 'University of North Carolina at Asheville', 'Sandhills Community College', 'Alamance Community College', 'University of North Carolina at Pembroke', 'Fayetteville State University', 'Central Piedmont Community College', 'Queens University of Charlotte', 'Cape Fear Community College', 'High Point University', 'Wake Technical Community College', 'Winston-Salem State University', 'Campbell University', 'Warren Wilson College', 'Pfeiffer University', 'North Carolina Central University', 'Meredith College', 'Fayetteville Technical Community College', 'Western Carolina University', 'Shaw University', 'Greensboro College', 'Elizabeth City State University', 'University of North Carolina School of the Arts', 'Caldwell Community College and Technical Institute', 'North Carolina A & T State University', 'Craven Community College', 'Lees-McRae College', 'Asheville-Buncombe Technical Community College', 'Stanly Community College', 'Wayne Community College', 'Lenoir Community College', 'Vance-Granville Community College', 'Wingate University', 'Isothermal Community College', 'Southeastern Community College-Whiteville', 'Catawba Valley Community College', 'Johnston Community College', 'Barton College', 'Gardner-Webb University', 'Coastal Carolina Community College', 'Mars Hill University', 'Haywood Community College', 'Guilford Technical Community College', 'Rockingham Community College', 'Robeson Community College', 'Piedmont Community College', 'Central Carolina Community College', 'Mid-Atlantic Christian University', 'Gaston College', 'Guilford College', 'Mitchell Community College', 'Western Piedmont Community College', 'Lenoir-Rhyne University', 'Methodist University', 'Livingstone College', ""Saint Augustine's University"", 'Salem College', 'Halifax Community College', 'Pitt Community College', 'James Sprunt Community College', 'Randolph Community College', 'University of Mount Olive', 'Bennett College', 'College of the Albemarle', 'Cleveland Community College', 'Davidson County Community College', 'Surry Community College', 'St Andrews University', 'Nash Community College', 'William Peace University']"
NY,"['Excelsior College', 'Ithaca College', 'Skidmore College', 'Columbia University in the City of New York', 'Le Moyne College', 'Stony Brook University', 'SUNY at Albany', 'Barnard College', 'Fordham University', 'Cornell University', 'SUNY College at Geneseo', 'Syracuse University', 'SUNY College at Brockport', 'University of Rochester', 'Rochester Institute of Technology', 'CUNY City College', 'State University of New York at New Paltz', 'Rensselaer Polytechnic Institute', 'Marist College', 'CUNY Borough of Manhattan Community College', 'Siena College', 'Hofstra University', 'The New School', 'SUNY College at Cortland', 'Adelphi University', 'SUNY College of Technology at Canton', 'Hamilton College', 'University at Buffalo', 'SUNY at Binghamton', 'SUNY College at Plattsburgh', 'SUNY at Fredonia', 'Touro College', 'CUNY Kingsborough Community College', 'College of Staten Island CUNY', 'CUNY Brooklyn College', 'CUNY Lehman College', 'Onondaga Community College', 'Union College-Schenectady', 'CUNY John Jay College of Criminal Justice', 'SUNY College at Oswego', 'Colgate Rochester Crozer Divinity School', 'St Lawrence University', 'CUNY Bernard M Baruch College', 'Bard College', 'Clarkson University', 'CUNY Queensborough Community College', 'Canisius College', 'CUNY Hunter College', 'SUNY at Purchase College', 'SUNY Buffalo State', 'CUNY Graduate School and University Center', 'Suffolk County Community College', 'Tompkins Cortland Community College', 'Hobart William Smith Colleges', 'CUNY York College', 'CUNY Bronx Community College', 'Nazareth College', 'CUNY Queens College', 'Vassar College', 'St Bonaventure University', 'The College of New Rochelle', 'CUNY New York City College of Technology', 'Colgate University', 'The College of Saint Rose', 'Manhattan College', 'Monroe Community College', 'SUNY College of Environmental Science and Forestry', 'SUNY Oneonta', 'Hartwick College', 'Utica College', 'St. Thomas Aquinas College', 'Alfred University', 'Dutchess Community College', 'Morrisville State College', 'Manhattanville College', 'Clinton Community College', 'SUNY College at Old Westbury', 'CUNY LaGuardia Community College', 'Mount Saint Mary College', 'Yeshiva University', 'Wagner College', 'Sarah Lawrence College', 'New York Law School', 'Pace University-New York', 'Dowling College', ""St John's University-New York"", 'Niagara University', 'CUNY Medgar Evers College', 'SUNY Broome Community College', 'Farmingdale State College', 'Hudson Valley Community College', 'Wells College', 'Erie Community College', 'SUNY Maritime College', 'SUNY College of Technology at Delhi', 'Genesee Community College', 'Ulster County Community College', 'CUNY Hostos Community College', 'United States Merchant Marine Academy', 'Houghton College', 'Iona College', 'Cooper Union for the Advancement of Science and Art', 'SUNY College at Potsdam', 'Mercy College', 'Upstate Medical University', ""St Bernard's School of Theology and Ministry"", 'Cazenovia College', 'Nyack College', 'Albany Law School', 'Brooklyn Law School', 'Corning Community College', ""Saint Joseph's College-New York"", 'Cayuga County Community College', 'Vaughn College of Aeronautics and Technology', 'Saint John Fisher College', 'Keuka College', 'North Country Community College', 'Rockland Community College', 'Jewish Theological Seminary of America', 'The Sage Colleges', ""D'Youville College"", 'Utica School of Commerce', 'SUNY Empire State College', 'Jefferson Community College', 'Trocaire College', 'Medaille College', 'Marymount Manhattan College', 'Molloy College', 'Icahn School of Medicine at Mount Sinai', 'Metropolitan College of New York', 'Union Graduate College', 'Culinary Institute of America', 'Niagara County Community College', 'School of Visual Arts', 'New York Academy of Art', 'Elmira College', 'College of Mount Saint Vincent', 'Technical Career Institutes', 'CUNY School of Law', 'SUNY College of Technology at Alfred', 'New York Medical College', 'Fulton-Montgomery Community College', 'Hilbert College', 'Albany College of Pharmacy and Health Sciences', 'Roberts Wesleyan College', 'Rockefeller University', 'St Francis College', 'SUNY College of Agriculture and Technology at Cobleskill', 'ASA College', 'Bank Street College of Education', 'Maria College of Albany', 'The Juilliard School']"
OH,"['Kenyon College', 'University of Akron Main Campus', 'Oberlin College', 'Clark State Community College', 'Wright State University-Main Campus', 'Ohio State University-Main Campus', 'Cleveland State University', 'Mount Saint Joseph University', 'Youngstown State University', 'University of Cincinnati-Main Campus', 'Hocking College', 'North Central State College', 'Ohio Wesleyan University', 'Edison State Community College', 'Columbus State Community College', 'University of Toledo', 'Otterbein University', 'John Carroll University', 'Kent State University at Kent', 'Wittenberg University', 'University of Dayton', 'Muskingum University', 'Marietta College', 'The College of Wooster', 'Bowling Green State University-Main Campus', 'Miami University-Oxford', 'University of Mount Union', 'Ashland University', 'Sinclair Community College', 'Case Western Reserve University', 'Cedarville University', 'Lorain County Community College', 'Ohio State University-Mansfield Campus', 'University of Rio Grande', 'Xavier University', 'Denison University', 'Central Ohio Technical College', 'Terra State Community College', 'The University of Findlay', 'Owens Community College', 'Ohio Northern University', 'Methodist Theological School in Ohio', 'Capital University', 'United Theological Seminary', 'Walsh University', 'Ursuline College', 'Malone University', 'Baldwin Wallace University', 'Lakeland Community College', 'Zane State College', 'Shawnee State University', 'Pontifical College Josephinum', 'Mercy College of Ohio', 'Heidelberg University', 'Ohio Dominican University', 'Cincinnati State Technical and Community College', 'Lourdes University', 'Bluffton University', 'Franciscan University of Steubenville', 'Kent State University at Ashtabula', 'Northwest State Community College', 'Central State University', 'Mount Vernon Nazarene University', 'Hiram College', 'James A Rhodes State College', 'Kent State University at Stark', 'Cincinnati Christian University', 'Stark State College', 'Cuyahoga Community College District', 'Wilberforce University', 'Franklin University', 'Defiance College', 'Rosedale Bible College', 'Southern State Community College', 'Washington State Community College']"
IL,"['Lewis and Clark Community College', 'University of Illinois at Chicago', 'Oakton Community College', 'University of Illinois at Urbana-Champaign', 'Illinois State University', 'John A Logan College', 'Eastern Illinois University', 'Northwestern University', 'Loyola University Chicago', 'Governors State University', 'Western Illinois University', 'Southern Illinois University-Edwardsville', 'Southern Illinois University-Carbondale', 'DePaul University', 'University of Chicago', 'Parkland College', 'Monmouth College', 'Northern Illinois University', 'Lake Land College', 'Illinois Wesleyan University', 'University of Illinois at Springfield', 'Illinois Valley Community College', 'Moraine Valley Community College', 'Columbia College-Chicago', 'Benedictine University', 'North Park University', 'Joliet Junior College', 'Northeastern Illinois University', 'Richland Community College', 'Triton College', 'College of DuPage', 'McHenry County College', 'Wheaton College-Wheaton', 'Illinois Institute of Technology', 'National Louis University', 'Concordia University-Chicago', 'Trinity International University-Illinois', 'William Rainey Harper College', 'Waubonsee Community College', 'Elgin Community College', 'Institute for Clinical Social Work', 'Augustana College-Rock Island', 'Saint Xavier University', 'School of the Art Institute of Chicago', 'Danville Area Community College', 'University of St Francis', 'Bradley University', 'Millikin University', 'Kankakee Community College', 'McKendree University', 'Dominican University', 'Elmhurst College', 'Eureka College', 'Knox College', 'Sauk Valley Community College', 'Kaskaskia College', 'Olivet Nazarene University', 'College of Lake County', 'Prairie State College', 'Roosevelt University', 'Illinois College', 'MacMurray College', 'Rock Valley College', 'Southwestern Illinois College', 'Garrett-Evangelical Theological Seminary', 'Morton College', 'Black Hawk College', 'Meadville Lombard Theological School', 'Lewis University', 'Shawnee Community College', 'McCormick Theological Seminary', 'Greenville College', 'Trinity Christian College', 'Rockford University', 'Lutheran School of Theology at Chicago', 'Kishwaukee College', 'Heartland Community College', 'Chicago State University', 'Lake Forest College', 'Illinois Central College', 'Carl Sandburg College', 'Aurora University', 'Quincy University', 'John Wood Community College', 'Midstate College', 'East-West University', 'Rosalind Franklin University of Medicine and Science', 'Lincoln College', 'American Academy of Art', 'Erikson Institute', 'Kendall College', 'Lincoln Land Community College', 'Judson University', 'Adler University', 'MacCormac College', 'Hebrew Theological College', 'Shimer College', 'VanderCook College of Music', 'Southeastern Illinois College', 'Rend Lake College', 'Lakeview College of Nursing', 'Catholic Theological Union at Chicago']"
WA,"['North Seattle College', 'Bellevue College', 'University of Washington-Seattle Campus', 'The Evergreen State College', 'Everett Community College', 'Gonzaga University', 'Seattle Central College', 'Washington State University', 'Central Washington University', 'Western Washington University', 'Whitman College', 'Walla Walla Community College', 'Seattle University', 'Walla Walla University', 'University of Washington-Tacoma Campus', 'Green River College', 'South Puget Sound Community College', 'Shoreline Community College', 'Centralia College', 'Grays Harbor College', 'Eastern Washington University', 'Edmonds Community College', 'University of Washington-Bothell Campus', 'Big Bend Community College', 'South Seattle College', 'Pacific Lutheran University', 'Highline College', ""Saint Martin's University"", 'University of Puget Sound', 'Seattle Pacific University', 'Cornish College of the Arts', 'Olympic College', 'Lower Columbia College', 'Clark College', 'Skagit Valley College', 'Tacoma Community College', 'Clover Park Technical College', 'Northwest Indian College', 'City University of Seattle', 'Wenatchee Valley College', 'Yakima Valley Community College', 'Bates Technical College', 'DigiPen Institute of Technology', 'Bellingham Technical College', 'Bastyr University', 'Peninsula College', 'Renton Technical College', 'Heritage University', 'Whatcom Community College']"
MD,"['University of Maryland-College Park', 'University of Maryland-University College', 'Johns Hopkins University', 'Goucher College', 'Hagerstown Community College', 'Salisbury University', 'Harford Community College', 'University of Maryland-Baltimore County', 'Maryland Institute College of Art', 'Washington College', ""St Mary's College of Maryland"", ""Prince George's Community College"", 'University of Baltimore', 'Wor-Wic Community College', 'United States Naval Academy', 'Cecil College', 'Chesapeake College', 'University of Maryland Eastern Shore', 'Bowie State University', 'Towson University', 'College of Southern Maryland', 'Montgomery College', 'Coppin State University', 'Hood College', 'The Community College of Baltimore County', 'Frostburg State University', 'McDaniel College', 'Loyola University Maryland', 'Frederick Community College', 'Morgan State University', 'Allegany College of Maryland', 'Capitol Technology University', 'Notre Dame of Maryland University', 'Howard Community College', 'Anne Arundel Community College', 'University of Maryland-Baltimore', 'Baltimore City Community College', ""Mount St Mary's University"", 'Stevenson University', 'Garrett College', 'Carroll Community College']"
SC,"['Clemson University', 'Technical College of the Lowcountry', 'College of Charleston', 'Florence-Darlington Technical College', 'Winthrop University', 'University of South Carolina-Aiken', 'University of South Carolina-Columbia', 'York Technical College', 'Medical University of South Carolina', 'Lander University', 'Coastal Carolina University', 'Erskine College', 'Charleston Southern University', 'Midlands Technical College', 'Columbia International University', 'University of South Carolina-Upstate', 'Furman University', 'Francis Marion University', 'Coker College', 'Piedmont Technical College', 'Spartanburg Community College', 'Wofford College', 'Bob Jones University', 'North Greenville University', 'Greenville Technical College', 'Aiken Technical College', 'Tri-County Technical College', 'Benedict College', 'University of South Carolina-Sumter', 'Columbia College-Columbia', 'South Carolina State University', 'Presbyterian College', 'University of South Carolina-Lancaster', 'Claflin University', 'Sherman College of Straight Chiropractic', 'Newberry College', 'Orangeburg Calhoun Technical College', 'Southern Wesleyan University', 'Trident Technical College', 'Limestone College', 'Northeastern Technical College', 'Charleston School of Law', 'Converse College', 'Morris College']"
MT,"['The University of Montana', 'Montana State University-Billings', 'Rocky Mountain College', 'The University of Montana-Western', 'Salish Kootenai College', 'Carroll College', 'Flathead Valley Community College', 'Dawson Community College', 'University of Great Falls', 'Montana State University-Northern']"
KY,"['Western Kentucky University', 'Asbury Theological Seminary', 'Northern Kentucky University', 'University of Louisville', 'Murray State University', 'University of Kentucky', 'Union College-Barbourville', 'Eastern Kentucky University', 'Berea College', 'Louisville Presbyterian Theological Seminary', 'Brescia University', 'Kentucky Wesleyan College', 'Hazard Community and Technical College', 'Asbury University', 'Georgetown College', 'Bellarmine University', 'Morehead State University', 'Kentucky State University', 'Spalding University', 'Campbellsville University', 'Lindsey Wilson College', 'Centre College', 'University of the Cumberlands', 'Transylvania University', 'Alice Lloyd College', 'Sullivan University', 'Thomas More College', 'Clear Creek Baptist Bible College', 'Kentucky Christian University', 'Lexington Theological Seminary', 'University of Pikeville']"
IA,"['Iowa Western Community College', 'University of Iowa', 'Iowa State University', 'Grinnell College', 'University of Northern Iowa', 'Graceland University-Lamoni', 'Drake University', 'Cornell College', 'Luther College', 'Des Moines University-Osteopathic Medical Center', 'Des Moines Area Community College', 'Wartburg College', 'Dordt College', 'Upper Iowa University', 'Kirkwood Community College', 'Iowa Central Community College', 'Northwestern College', 'Saint Ambrose University', 'Western Iowa Tech Community College', 'Morningside College', 'University of Dubuque', 'Loras College', 'Buena Vista University', 'North Iowa Area Community College', 'Hawkeye Community College', 'Simpson College', 'Emmaus Bible College', 'Northwest Iowa Community College', 'Northeast Iowa Community College', 'Briar Cliff University', 'Palmer College of Chiropractic', 'Mount Mercy University', 'Grand View University', 'Coe College', 'Clarke University', 'William Penn University', 'Indian Hills Community College', 'Maharishi University of Management', 'Wartburg Theological Seminary']"
LA,"['Tulane University of Louisiana', 'Loyola University New Orleans', 'Louisiana State University and Agricultural & Mechanical College', 'University of New Orleans', 'Bossier Parish Community College', 'University of Louisiana at Lafayette', 'Nicholls State University', 'University of Louisiana at Monroe', 'New Orleans Baptist Theological Seminary', 'Southeastern Louisiana University', 'Northwestern State University of Louisiana', 'McNeese State University', 'Louisiana Tech University', 'Delgado Community College', 'Southern University and A & M College', 'Centenary College of Louisiana', 'Xavier University of Louisiana', 'South Louisiana Community College', 'Dillard University', 'Nunez Community College', 'SOWELA Technical Community College', 'Louisiana State University-Alexandria', 'Southern University at New Orleans', 'Grambling State University', 'University of Holy Cross', 'Our Lady of the Lake College', 'Louisiana State University-Shreveport', 'River Parishes Community College']"
UT,"['Brigham Young University-Provo', 'Southern Utah University', 'Dixie State University', 'University of Utah', 'Utah State University', 'Utah Valley University', 'Weber State University', 'Snow College', 'Westminster College-Salt Lake City', 'Salt Lake Community College', 'Western Governors University', 'Latter-day Saints Business College', 'Neumont University']"
CO,"['University of Denver', 'University of Colorado Denver', 'University of Colorado Boulder', 'Colorado Mountain College', 'University of Colorado Colorado Springs', 'Colorado College', 'Colorado Mesa University', 'Colorado State University-Fort Collins', 'Colorado State University-Pueblo', 'Regis University', 'Pikes Peak Community College', 'Fort Lewis College', 'University of Northern Colorado', 'Western State Colorado University', 'Arapahoe Community College', 'Colorado School of Mines', 'Front Range Community College', 'Adams State University', 'Metropolitan State University of Denver', 'Community College of Denver', 'Otero Junior College', 'Red Rocks Community College', 'Aims Community College', 'Naropa University', 'Community College of Aurora', 'Morgan Community College', 'Trinidad State Junior College', 'Iliff School of Theology', 'Colorado Christian University', 'Lamar Community College', 'Denver Seminary', 'Rocky Mountain College of Art and Design', 'Pueblo Community College', 'Nazarene Bible College']"
HI,"['Windward Community College', 'Chaminade University of Honolulu', 'University of Hawaii at Manoa', 'Hawaii Pacific University', 'Brigham Young University-Hawaii', 'University of Hawaii at Hilo', 'Kapiolani Community College', 'Leeward Community College', 'Honolulu Community College', 'Hawaii Community College', 'University of Hawaii-West Oahu']"
OK,"['Oklahoma State University Institute of Technology', 'Oral Roberts University', 'Northeastern State University', 'University of Central Oklahoma', 'University of Oklahoma-Norman Campus', 'Northwestern Oklahoma State University', 'Rogers State University', 'Oklahoma Panhandle State University', 'Tulsa Community College', 'Southwestern Oklahoma State University', 'Oklahoma State University-Oklahoma City', 'Cameron University', 'Oklahoma City University', 'Bacone College', 'Rose State College', 'University of Science and Arts of Oklahoma', 'University of Tulsa', 'Southeastern Oklahoma State University', 'Redlands Community College', 'Western Oklahoma State College', 'Oklahoma Christian University', 'Carl Albert State College', 'Oklahoma Baptist University', 'Southern Nazarene University', 'Seminole State College', ""St. Gregory's University"", 'Oklahoma City Community College', 'Murray State College', 'Phillips Theological Seminary', 'Connors State College', 'Oklahoma Wesleyan University', 'Hillsdale Free Will Baptist College', 'East Central University', 'Eastern Oklahoma State College']"
WY,"['Northwest College', 'Casper College', 'University of Wyoming', 'Western Wyoming Community College', 'Sheridan College', 'Laramie County Community College', 'Central Wyoming College']"
PA,"['Wilkes University', 'University of Scranton', 'Villanova University', 'Lackawanna College', 'Saint Vincent College', 'Carnegie Mellon University', 'Lehigh University', 'Swarthmore College', 'Lycoming College', 'Temple University', 'Moravian College', 'Westminster College-New Wilmington', 'West Chester University of Pennsylvania', 'Shippensburg University of Pennsylvania', 'Kutztown University of Pennsylvania', 'Edinboro University of Pennsylvania', 'The Lincoln University', 'Cedar Crest College', 'University of Pittsburgh-Pittsburgh Campus', 'Drexel University', 'Community College of Philadelphia', 'Dickinson College', 'Indiana University of Pennsylvania-Main Campus', 'The University of the Arts', 'Gettysburg College', 'Lebanon Valley College', 'Millersville University of Pennsylvania', 'York College Pennsylvania', 'Wilson College', 'La Roche College', 'Bryn Mawr College', 'Messiah College', 'La Salle University', 'Montgomery County Community College', 'Westmoreland County Community College', 'Albright College', 'Elizabethtown College', 'Bucknell University', 'Eastern University', 'Duquesne University', 'Chatham University', 'Juniata College', 'Allegheny College', ""King's College-Wilkes-Barre"", 'Mercyhurst University', 'Lafayette College', 'Clarion University of Pennsylvania', 'Point Park University', 'Gannon University', 'Muhlenberg College', 'Slippery Rock University of Pennsylvania', 'Haverford College', ""Saint Joseph's University"", 'Marywood University', 'Bloomsburg University of Pennsylvania', 'Philadelphia University', 'Mansfield University of Pennsylvania', 'Franklin and Marshall College', 'Bucks County Community College', 'Washington & Jefferson College', 'Arcadia University', 'Seton Hill University', 'Northampton County Area Community College', 'Lancaster Bible College', 'Ursinus College', 'California University of Pennsylvania', 'Robert Morris University', 'Waynesburg University', 'Geneva College', 'Susquehanna University', 'Community College of Allegheny County', 'Immaculata University', 'Neumann University', 'Delaware County Community College', 'Lock Haven University', 'Alvernia University', 'Rosemont College', 'Chestnut Hill College', 'Lehigh Carbon Community College', 'The Restaurant School at Walnut Hill College', 'Harrisburg University of Science and Technology', 'Clarks Summit University', 'Mount Aloysius College', 'Reading Area Community College', 'Luzerne County Community College', 'Thomas Jefferson University', 'Keystone College', 'Delaware Valley University', 'Misericordia University', 'Cabrini University', 'DeSales University', 'Grove City College', 'Thiel College', 'East Stroudsburg University of Pennsylvania', 'Manor College', 'Pennsylvania Highlands Community College', 'Westminster Theological Seminary', 'University of Pittsburgh-Greensburg', 'Peirce College', 'Holy Family University', 'Carlow University', 'Gwynedd Mercy University', 'Saint Francis University', 'Pittsburgh Theological Seminary', 'Reconstructionist Rabbinical College', 'Cairn University-Langhorne', 'Lake Erie College of Osteopathic Medicine', 'Harcum College', 'University of Valley Forge', 'Community College of Beaver County', 'Trinity Episcopal School for Ministry']"
IN,"['University of Evansville', 'Rose-Hulman Institute of Technology', 'DePauw University', 'Indiana University-Bloomington', 'Indiana University-Purdue University-Fort Wayne', 'University of Southern Indiana', 'Purdue University-North Central Campus', 'University of Notre Dame', 'Purdue University-Main Campus', 'Ball State University', 'Earlham College', 'Indiana University-Purdue University-Indianapolis', 'Vincennes University', 'Calumet College of Saint Joseph', ""Saint Mary's College"", 'Hanover College', 'Indiana University-Southeast', 'Indiana State University', 'Taylor University', 'Holy Cross College', 'Wabash College', 'Indiana University-Northwest', 'University of Saint Francis-Fort Wayne', 'Manchester University', 'Anderson University-Anderson', 'Goshen College', 'Indiana University-Kokomo', 'Indiana University-South Bend', 'Indiana Wesleyan University', 'Saint Josephs College', 'Marian University-Indianapolis', 'University of Indianapolis', 'Butler University', 'Oakland City University', 'Franklin College', 'Purdue University-Calumet Campus', 'Indiana University-East', 'Ancilla College', 'Huntington University', 'Saint Meinrad School of Theology']"
AZ,"['University of Arizona', 'Pima Community College', 'Arizona Western College', 'Northern Arizona University', 'Rio Salado College', 'Mesa Community College', 'South Mountain Community College', 'Phoenix College', 'Scottsdale Community College', 'Yavapai College', 'Eastern Arizona College', 'Prescott College', 'Chandler-Gilbert Community College', 'Dine College', 'Central Arizona College', 'Cochise County Community College District', 'Northcentral University', 'Paradise Valley Community College', 'Grand Canyon University', 'Mohave Community College', 'GateWay Community College-Phoenix', 'Northland Pioneer College', 'University of Advancing Technology']"
VA,"['Virginia Commonwealth University', 'George Mason University', 'University of Virginia-Main Campus', 'Old Dominion University', 'Virginia Polytechnic Institute and State University', 'Danville Community College', 'Longwood University', 'Virginia Western Community College', 'James Madison University', 'Liberty University', 'Radford University', 'Virginia Wesleyan College', 'Bridgewater College', 'University of Richmond', 'Roanoke College', 'College of William and Mary', 'University of Mary Washington', 'Virginia Union University', 'Regent University', 'Thomas Nelson Community College', 'Washington and Lee University', 'Ferrum College', 'Randolph-Macon College', 'Christopher Newport University', 'Shenandoah University', 'Tidewater Community College', 'Norfolk State University', 'Hampden-Sydney College', 'New River Community College', 'J Sargeant Reynolds Community College', 'Sweet Briar College', 'Eastern Mennonite University', 'Marymount University', ""The University of Virginia's College at Wise"", 'Hampton University', 'Paul D Camp Community College', 'Virginia Military Institute', 'Bluefield College', 'Randolph College', 'Virginia State University', 'Germanna Community College', 'Lynchburg College', 'Rappahannock Community College', 'Hollins University', 'Central Virginia Community College', 'Appalachian School of Law', 'Southwest Virginia Community College', 'Edward Via College of Osteopathic Medicine', 'Emory & Henry College', 'Eastern Virginia Medical School', 'Blue Ridge Community College-Weyers Cave', 'Appalachian College of Pharmacy', 'John Tyler Community College', 'Piedmont Virginia Community College', 'Wytheville Community College', 'Mary Baldwin College', 'Virginia Highlands Community College', 'Averett University', 'Lord Fairfax Community College', 'Mountain Empire Community College', 'Eastern Shore Community College', 'Stratford University', 'ECPI University']"
VT,"['Bennington College', 'Lyndon State College', 'University of Vermont', 'Champlain College', 'Vermont Law School', 'SIT Graduate Institute', 'Community College of Vermont', ""Saint Michael's College"", 'Middlebury College', 'Norwich University', 'Vermont Technical College', 'Castleton State College', 'Green Mountain College', 'Landmark College', 'Southern Vermont College']"
WI,"['University of Wisconsin-Whitewater', 'University of Wisconsin-Milwaukee', 'University of Wisconsin-Green Bay', 'University of Wisconsin-Madison', 'University of Wisconsin-Oshkosh', 'Marquette University', 'Carroll University', 'Edgewood College', 'University of Wisconsin-Stout', 'University of Wisconsin-La Crosse', 'University of Wisconsin-Superior', 'University of Wisconsin-Eau Claire', 'University of Wisconsin-Parkside', 'University of Wisconsin-Platteville', 'Cardinal Stritch University', 'Lawrence University', 'University of Wisconsin Colleges', 'Beloit College', 'Northland College', 'University of Wisconsin-Stevens Point', 'Viterbo University', 'Madison Area Technical College', 'Mount Mary University', 'Nicolet Area Technical College', 'Waukesha County Technical College', 'Lakeland College', 'Milwaukee School of Engineering', 'Wisconsin Indianhead Technical College', 'Carthage College', 'Saint Norbert College', 'Mid-State Technical College', 'Northcentral Technical College', 'Blackhawk Technical College', 'Northeast Wisconsin Technical College', 'Milwaukee Area Technical College', 'University of Wisconsin-River Falls', 'Concordia University-Wisconsin', 'Fox Valley Technical College', 'Ripon College', 'Moraine Park Technical College', 'Medical College of Wisconsin', 'Western Technical College-La Crosse', 'Alverno College', 'Wisconsin Lutheran College', 'Chippewa Valley Technical College', 'Lakeshore Technical College', 'Southwest Wisconsin Technical College', 'College of Menominee Nation', 'Maranatha Baptist University', 'Gateway Technical College', 'Nashotah House', 'Marian University-Fond Du Lac', 'Silver Lake College of the Holy Family']"
ID,"['North Idaho College', 'Boise State University', 'College of Southern Idaho', 'Brigham Young University-Idaho', 'Idaho State University', 'University of Idaho', 'Lewis-Clark State College', 'College of Western Idaho', 'Northwest Nazarene University', 'Eastern Idaho Technical College', 'Boise Bible College']"
AR,"['Harding University', 'University of Arkansas', 'University of Central Arkansas', 'University of Arkansas at Little Rock', 'Southern Arkansas University Main Campus', 'Arkansas Tech University', 'University of Arkansas-Fort Smith', 'University of Arkansas at Monticello', 'Henderson State University', 'NorthWest Arkansas Community College', 'Arkansas State University-Main Campus', 'University of Arkansas for Medical Sciences', 'National Park Community College', 'University of the Ozarks', 'Hendrix College', 'John Brown University', 'Phillips Community College of the University of Arkansas', 'Lyon College', 'University of Arkansas Community College-Hope', 'Pulaski Technical College', 'South Arkansas Community College', 'Williams Baptist College', 'Ouachita Baptist University', 'University of Arkansas at Pine Bluff', 'University of Arkansas Community College-Batesville', 'Black River Technical College', 'University of Arkansas Community College-Morrilton', 'Southeast Arkansas College', 'Rich Mountain Community College', 'Ozarka College', 'Cossatot Community College of the University of Arkansas']"
DC,"['George Washington University', 'American University', 'Howard University', 'Georgetown University', 'Catholic University of America', 'University of the District of Columbia', 'Trinity Washington University', 'Gallaudet University']"
